type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-10-04 16:51:39,-42.87916833,-64.09728500,2.40,109.342,12.958,50.859,75,17,28,,
T,2023-10-04 16:51:40,-42.87905500,-64.09668333,2.40,107.842,12.958,50.958,75,20,28,,
T,2023-10-04 16:51:41,-42.87893500,-64.09607667,2.40,106.942,12.958,51.344,75,21,28,,
T,2023-10-04 16:51:42,-42.87880833,-64.09546667,2.40,104.642,12.958,52.117,74,21,28,,
T,2023-10-04 16:51:43,-42.87867667,-64.09485333,2.30,102.642,12.958,52.540,74,20,28,,
T,2023-10-04 16:51:44,-42.87853667,-64.09423667,2.30,100.941,12.959,52.795,72,21,28,,
T,2023-10-04 16:51:45,-42.87838500,-64.09362500,2.30,99.941,12.959,52.921,71,21,28,,
T,2023-10-04 16:51:46,-42.87823167,-64.09301000,2.30,99.141,12.959,53.415,72,20,28,,
T,2023-10-04 16:51:47,-42.87807833,-64.09239500,2.30,98.641,12.959,53.386,71,19,28,,
T,2023-10-04 16:51:48,-42.87792167,-64.09177667,2.30,97.740,12.960,53.284,71,22,28,,
T,2023-10-04 16:51:49,-42.87776500,-64.09115833,2.30,96.540,12.960,53.318,71,22,28,,
T,2023-10-04 16:51:50,-42.87760667,-64.09053833,2.30,95.340,12.960,53.600,71,22,28,,
T,2023-10-04 16:51:51,-42.87744833,-64.08991667,2.30,94.139,12.961,53.572,70,22,28,,
T,2023-10-04 16:51:52,-42.87728833,-64.08929667,2.30,93.939,12.961,53.534,70,23,28,,
T,2023-10-04 16:51:53,-42.87712500,-64.08867667,2.20,94.139,12.961,53.952,70,22,28,,
T,2023-10-04 16:51:54,-42.87696333,-64.08805500,2.20,95.739,12.961,53.636,70,22,28,,
T,2023-10-04 16:51:55,-42.87680833,-64.08743667,2.30,97.238,12.962,53.421,72,21,28,,
T,2023-10-04 16:51:56,-42.87665833,-64.08681500,2.40,98.238,12.962,53.389,72,20,28,,
T,2023-10-04 16:51:57,-42.87650833,-64.08620167,2.50,97.838,12.962,52.797,72,18,28,,
T,2023-10-04 16:51:58,-42.87635833,-64.08558667,2.50,97.938,12.962,53.874,71,16,28,,
T,2023-10-04 16:51:59,-42.87621833,-64.08496667,2.50,97.437,12.963,53.752,72,17,28,,
T,2023-10-04 16:52:00,-42.87607667,-64.08434333,2.50,96.637,12.963,53.663,72,16,28,,
T,2023-10-04 16:52:01,-42.87592833,-64.08372167,2.60,94.737,12.963,54.162,72,17,28,,
T,2023-10-04 16:52:02,-42.87577500,-64.08309667,2.60,93.637,12.963,54.245,72,19,28,,
T,2023-10-04 16:52:03,-42.87562167,-64.08247000,2.60,93.836,12.964,54.017,72,20,28,,
T,2023-10-04 16:52:04,-42.87546500,-64.08185000,2.30,93.536,12.964,54.422,71,20,28,,
T,2023-10-04 16:52:05,-42.87529167,-64.08123333,2.30,93.036,12.964,54.790,70,20,28,,
T,2023-10-04 16:52:06,-42.87511833,-64.08060500,2.20,93.535,12.965,54.300,70,20,28,,
T,2023-10-04 16:52:07,-42.87494667,-64.07997333,2.20,94.935,12.965,54.411,70,20,28,,
T,2023-10-04 16:52:08,-42.87477000,-64.07934500,2.20,95.935,12.965,54.252,70,20,28,,
T,2023-10-04 16:52:09,-42.87460333,-64.07871000,2.20,96.935,12.965,53.949,71,20,28,,
T,2023-10-04 16:52:10,-42.87444167,-64.07809167,2.10,97.734,12.966,53.668,72,21,28,,
T,2023-10-04 16:52:11,-42.87428333,-64.07746833,2.10,99.234,12.966,53.367,71,22,28,,
T,2023-10-04 16:52:12,-42.87413167,-64.07684000,2.00,100.834,12.966,53.634,73,21,28,,
T,2023-10-04 16:52:13,-42.87399000,-64.07620833,2.00,102.533,12.967,53.671,73,19,28,,
T,2023-10-04 16:52:14,-42.87385167,-64.07557667,2.00,104.233,12.967,53.528,74,20,28,,
T,2023-10-04 16:52:15,-42.87372000,-64.07494833,2.00,106.233,12.967,53.027,74,20,28,,
T,2023-10-04 16:52:16,-42.87359333,-64.07432500,2.00,108.133,12.967,52.641,74,20,28,,
T,2023-10-04 16:52:17,-42.87346667,-64.07370500,2.00,110.333,12.967,52.399,74,20,28,,
T,2023-10-04 16:52:18,-42.87334333,-64.07309167,2.00,111.632,12.968,52.295,75,20,28,,
T,2023-10-04 16:52:19,-42.87322000,-64.07248000,2.00,114.532,12.968,51.807,74,19,28,,
T,2023-10-04 16:52:20,-42.87310833,-64.07186333,2.00,119.032,12.968,51.651,75,21,29,,
T,2023-10-04 16:52:21,-42.87299333,-64.07124833,2.00,120.732,12.968,51.457,75,21,29,,
T,2023-10-04 16:52:22,-42.87287667,-64.07064333,2.00,121.832,12.968,51.191,74,20,29,,
T,2023-10-04 16:52:23,-42.87275333,-64.07005167,2.10,122.431,12.969,50.969,74,21,29,,
T,2023-10-04 16:52:24,-42.87262333,-64.06946000,2.10,124.231,12.969,51.362,73,21,29,,
T,2023-10-04 16:52:25,-42.87248667,-64.06886833,2.20,124.431,12.969,50.779,73,21,29,,
T,2023-10-04 16:52:26,-42.87235667,-64.06827833,2.20,125.131,12.969,51.089,72,19,29,,
T,2023-10-04 16:52:27,-42.87221333,-64.06768500,2.20,125.830,12.970,51.848,72,20,29,,
T,2023-10-04 16:52:28,-42.87207667,-64.06708333,2.20,125.330,12.970,51.448,73,16,29,,
T,2023-10-04 16:52:29,-42.87192833,-64.06648167,2.20,124.130,12.970,52.283,72,18,29,,
T,2023-10-04 16:52:30,-42.87178333,-64.06590500,2.10,125.230,12.970,51.370,72,20,29,,
T,2023-10-04 16:52:31,-42.87164000,-64.06528667,2.00,124.730,12.970,52.340,72,21,29,,
T,2023-10-04 16:52:32,-42.87150667,-64.06466167,1.90,125.829,12.971,52.097,73,21,29,,
T,2023-10-04 16:52:33,-42.87136667,-64.06403500,1.90,127.529,12.971,52.620,73,19,29,,
T,2023-10-04 16:52:34,-42.87122833,-64.06339500,1.80,131.629,12.971,52.825,73,19,29,,
T,2023-10-04 16:52:35,-42.87108667,-64.06277500,1.80,131.529,12.971,52.684,73,20,29,,
T,2023-10-04 16:52:36,-42.87094333,-64.06215833,1.90,131.028,12.972,52.952,72,18,29,,
T,2023-10-04 16:52:37,-42.87079833,-64.06154833,1.90,130.328,12.972,52.767,72,18,29,,
T,2023-10-04 16:52:38,-42.87065333,-64.06093333,2.00,129.728,12.972,52.770,72,20,29,,
T,2023-10-04 16:52:39,-42.87050500,-64.06029333,2.10,131.428,12.972,53.308,74,20,29,,
T,2023-10-04 16:52:40,-42.87036333,-64.05968167,2.10,130.327,12.973,52.573,74,20,28,,
T,2023-10-04 16:52:41,-42.87023500,-64.05907500,2.20,129.327,12.973,52.823,75,20,28,,
T,2023-10-04 16:52:42,-42.87011167,-64.05846333,2.20,128.027,12.973,52.849,75,20,29,,
T,2023-10-04 16:52:43,-42.86998833,-64.05783167,2.20,126.727,12.973,53.508,75,19,29,,
T,2023-10-04 16:52:44,-42.86986667,-64.05720500,2.20,126.327,12.973,52.545,76,21,29,,
T,2023-10-04 16:52:45,-42.86975667,-64.05658500,2.20,126.426,12.974,52.505,77,21,29,,
T,2023-10-04 16:52:46,-42.86964667,-64.05596000,2.20,127.526,12.974,52.469,77,22,29,,
T,2023-10-04 16:52:47,-42.86953500,-64.05533333,2.20,128.826,12.974,52.594,77,22,29,,
T,2023-10-04 16:52:48,-42.86943667,-64.05471000,2.20,130.326,12.974,52.403,78,21,29,,
T,2023-10-04 16:52:49,-42.86933667,-64.05408833,2.20,132.426,12.974,52.386,78,22,29,,
T,2023-10-04 16:52:50,-42.86923667,-64.05347000,2.20,135.726,12.974,52.048,78,20,29,,
T,2023-10-04 16:52:51,-42.86914500,-64.05285833,2.20,137.125,12.975,51.631,79,18,29,,
T,2023-10-04 16:52:52,-42.86905500,-64.05224667,2.20,138.625,12.975,51.459,79,21,29,,
T,2023-10-04 16:52:53,-42.86896833,-64.05163000,2.20,139.225,12.975,50.991,80,21,29,,
T,2023-10-04 16:52:54,-42.86888000,-64.05101667,2.30,139.325,12.975,50.811,79,21,29,,
T,2023-10-04 16:52:55,-42.86879000,-64.05040833,2.40,138.225,12.975,50.533,79,21,28,,
T,2023-10-04 16:52:56,-42.86870833,-64.04980167,2.50,136.225,12.975,50.111,80,20,28,,
T,2023-10-04 16:52:57,-42.86862667,-64.04918500,2.50,133.425,12.975,51.917,80,19,29,,
T,2023-10-04 16:52:58,-42.86854833,-64.04856500,2.60,130.725,12.975,50.448,80,19,29,,
T,2023-10-04 16:52:59,-42.86847333,-64.04794333,2.60,130.524,12.976,50.945,79,16,29,,
T,2023-10-04 16:53:00,-42.86839000,-64.04730833,2.70,129.024,12.976,52.316,80,16,29,,
T,2023-10-04 16:53:01,-42.86830667,-64.04665500,2.70,128.324,12.976,53.575,81,16,29,,
T,2023-10-04 16:53:02,-42.86822667,-64.04600500,2.70,128.524,12.976,52.416,80,17,29,,
T,2023-10-04 16:53:03,-42.86815000,-64.04536000,2.70,129.924,12.976,52.617,80,18,29,,
T,2023-10-04 16:53:04,-42.86807833,-64.04471333,2.70,132.324,12.976,53.112,79,18,29,,
T,2023-10-04 16:53:05,-42.86800333,-64.04405667,2.70,133.024,12.976,54.633,81,17,28,,
T,2023-10-04 16:53:06,-42.86793167,-64.04340500,2.80,133.724,12.976,53.486,80,16,28,,
T,2023-10-04 16:53:07,-42.86787167,-64.04273167,2.60,137.924,12.976,53.948,81,16,28,,
T,2023-10-04 16:53:08,-42.86779667,-64.04208500,2.60,137.923,12.977,53.811,80,16,28,,
T,2023-10-04 16:53:09,-42.86773000,-64.04140667,2.40,145.623,12.977,54.293,80,18,28,,
T,2023-10-04 16:53:10,-42.86765000,-64.04076833,2.50,145.023,12.977,53.933,80,18,28,,
T,2023-10-04 16:53:11,-42.86757167,-64.04012500,2.50,144.323,12.977,54.096,81,20,28,,
T,2023-10-04 16:53:12,-42.86748667,-64.03949500,2.30,139.523,12.977,54.467,81,20,28,,
T,2023-10-04 16:53:13,-42.86741000,-64.03884500,2.30,137.623,12.977,54.246,81,20,28,,
T,2023-10-04 16:53:14,-42.86733167,-64.03819333,2.30,135.223,12.977,53.957,81,19,28,,
T,2023-10-04 16:53:15,-42.86724833,-64.03755167,2.20,132.423,12.977,54.152,81,19,28,,
T,2023-10-04 16:53:16,-42.86716333,-64.03690333,2.20,129.923,12.977,54.130,81,18,28,,
T,2023-10-04 16:53:17,-42.86708167,-64.03625000,2.30,128.822,12.978,54.756,80,18,28,,
T,2023-10-04 16:53:18,-42.86700167,-64.03559000,2.30,128.222,12.978,54.311,80,19,28,,
T,2023-10-04 16:53:19,-42.86691500,-64.03493500,2.40,126.722,12.978,54.300,80,18,28,,
T,2023-10-04 16:53:20,-42.86683000,-64.03427667,2.40,126.422,12.978,54.446,79,18,28,,
T,2023-10-04 16:53:21,-42.86674167,-64.03362000,2.50,125.422,12.978,54.615,80,19,28,,
T,2023-10-04 16:53:22,-42.86665333,-64.03295500,2.60,125.022,12.978,55.352,80,19,28,,
T,2023-10-04 16:53:23,-42.86656167,-64.03228667,2.60,125.022,12.978,54.965,79,18,28,,
T,2023-10-04 16:53:24,-42.86646000,-64.03163333,2.60,124.022,12.978,55.081,78,19,28,,
T,2023-10-04 16:53:25,-42.86635667,-64.03097000,2.60,123.421,12.979,55.246,78,19,28,,
T,2023-10-04 16:53:26,-42.86625167,-64.03030333,2.60,122.821,12.979,55.044,78,19,28,,
T,2023-10-04 16:53:27,-42.86613833,-64.02964000,2.60,122.021,12.979,55.334,77,17,28,,
T,2023-10-04 16:53:28,-42.86604167,-64.02894333,2.40,130.021,12.979,55.319,77,16,28,,
T,2023-10-04 16:53:29,-42.86593833,-64.02827667,2.40,130.821,12.979,55.529,79,17,28,,
T,2023-10-04 16:53:30,-42.86584167,-64.02761000,2.50,131.221,12.979,55.192,79,18,28,,
T,2023-10-04 16:53:31,-42.86574167,-64.02694500,2.50,130.220,12.980,55.690,79,21,28,,
T,2023-10-04 16:53:32,-42.86563833,-64.02628000,2.50,130.220,12.980,55.569,78,21,28,,
T,2023-10-04 16:53:33,-42.86553667,-64.02561667,2.50,130.020,12.980,55.461,78,21,28,,
T,2023-10-04 16:53:34,-42.86543500,-64.02495333,2.60,129.820,12.980,55.501,78,20,28,,
T,2023-10-04 16:53:35,-42.86533500,-64.02428500,2.60,129.820,12.980,56.011,78,19,28,,
T,2023-10-04 16:53:36,-42.86523833,-64.02362000,2.60,131.320,12.980,55.362,78,19,28,,
T,2023-10-04 16:53:37,-42.86513833,-64.02295667,2.60,132.720,12.980,55.639,78,19,28,,
T,2023-10-04 16:53:38,-42.86503500,-64.02229000,2.60,133.119,12.981,56.068,79,19,28,,
T,2023-10-04 16:53:39,-42.86493833,-64.02162667,2.60,133.819,12.981,55.777,79,19,28,,
T,2023-10-04 16:53:40,-42.86484167,-64.02096333,2.50,134.719,12.981,55.641,78,19,28,,
T,2023-10-04 16:53:41,-42.86474500,-64.02030500,2.40,136.719,12.981,55.346,79,20,27,,
T,2023-10-04 16:53:42,-42.86465333,-64.01964333,2.40,136.819,12.981,55.220,80,19,27,,
T,2023-10-04 16:53:43,-42.86456167,-64.01899000,2.50,137.319,12.981,54.933,79,18,27,,
T,2023-10-04 16:53:44,-42.86446667,-64.01832500,2.50,139.019,12.981,55.795,79,18,27,,
T,2023-10-04 16:53:45,-42.86437667,-64.01766500,2.50,139.518,12.982,54.855,80,18,27,,
T,2023-10-04 16:53:46,-42.86429167,-64.01701167,2.50,139.718,12.982,54.774,80,18,27,,
T,2023-10-04 16:53:47,-42.86421167,-64.01635667,2.40,140.618,12.982,54.617,80,20,27,,
T,2023-10-04 16:53:48,-42.86413667,-64.01569500,2.40,140.518,12.982,55.707,81,21,27,,
T,2023-10-04 16:53:49,-42.86405667,-64.01503333,2.40,140.218,12.982,55.508,80,20,27,,
T,2023-10-04 16:53:50,-42.86396667,-64.01437333,2.40,139.318,12.982,55.145,79,19,27,,
T,2023-10-04 16:53:51,-42.86387000,-64.01371167,2.40,138.918,12.982,55.174,79,19,27,,
T,2023-10-04 16:53:52,-42.86377500,-64.01306000,2.40,136.518,12.982,54.437,79,20,27,,
T,2023-10-04 16:53:53,-42.86367500,-64.01241000,2.50,134.817,12.983,54.852,78,20,27,,
T,2023-10-04 16:53:54,-42.86356500,-64.01175500,2.50,132.217,12.983,55.373,77,20,27,,
T,2023-10-04 16:53:55,-42.86344500,-64.01110167,2.50,131.617,12.983,55.512,76,20,27,,
T,2023-10-04 16:53:56,-42.86331333,-64.01046667,2.50,130.217,12.983,54.751,75,19,27,,
T,2023-10-04 16:53:57,-42.86317500,-64.00985000,2.30,120.717,12.983,55.019,75,19,27,,
T,2023-10-04 16:53:58,-42.86302833,-64.00920500,2.30,119.516,12.984,55.359,74,17,27,,
T,2023-10-04 16:53:59,-42.86286333,-64.00855333,2.20,117.316,12.984,55.675,72,15,27,,
T,2023-10-04 16:54:00,-42.86271167,-64.00792000,2.20,115.416,12.984,55.508,71,16,27,,
T,2023-10-04 16:54:01,-42.86253000,-64.00728000,2.20,118.216,12.984,55.311,69,17,27,,
T,2023-10-04 16:54:02,-42.86233333,-64.00665500,2.20,116.815,12.985,55.591,68,16,27,,
T,2023-10-04 16:54:03,-42.86213167,-64.00604167,2.20,116.515,12.985,55.161,66,18,27,,
T,2023-10-04 16:54:04,-42.86192333,-64.00543167,2.20,116.415,12.985,55.194,65,17,27,,
T,2023-10-04 16:54:05,-42.86170500,-64.00481833,2.30,117.014,12.986,55.434,64,17,27,,
T,2023-10-04 16:54:06,-42.86148833,-64.00420500,2.40,118.114,12.986,55.425,65,16,27,,
T,2023-10-04 16:54:07,-42.86127333,-64.00359500,2.40,119.013,12.987,55.145,64,17,27,,
T,2023-10-04 16:54:08,-42.86105000,-64.00298833,2.50,120.313,12.987,55.407,63,18,27,,
T,2023-10-04 16:54:09,-42.86082500,-64.00238833,2.50,120.713,12.987,54.994,64,19,27,,
T,2023-10-04 16:54:10,-42.86059833,-64.00180167,2.30,121.712,12.988,54.460,64,20,27,,
T,2023-10-04 16:54:11,-42.86038167,-64.00120833,2.20,122.112,12.988,54.251,64,21,27,,
T,2023-10-04 16:54:12,-42.86016500,-64.00061500,2.20,122.811,12.989,54.147,65,21,27,,
T,2023-10-04 16:54:13,-42.85995667,-64.00002000,2.20,124.111,12.989,54.158,65,21,27,,
T,2023-10-04 16:54:14,-42.85975667,-63.99941833,2.20,126.011,12.989,53.888,66,20,27,,
T,2023-10-04 16:54:15,-42.85956000,-63.99881500,2.20,127.811,12.989,53.793,67,20,27,,
T,2023-10-04 16:54:16,-42.85937167,-63.99821000,2.20,129.411,12.989,53.758,68,20,27,,
T,2023-10-04 16:54:17,-42.85919500,-63.99760500,2.10,130.512,12.988,53.397,68,21,27,,
T,2023-10-04 16:54:18,-42.85901167,-63.99699167,2.10,131.812,12.988,53.367,68,22,27,,
T,2023-10-04 16:54:19,-42.85882833,-63.99638000,2.10,132.912,12.988,53.967,67,20,27,,
T,2023-10-04 16:54:20,-42.85864000,-63.99577167,2.10,133.912,12.988,53.800,67,20,27,,
T,2023-10-04 16:54:21,-42.85845167,-63.99516333,2.10,134.112,12.988,53.954,67,21,27,,
T,2023-10-04 16:54:22,-42.85826167,-63.99456167,2.10,134.612,12.988,53.578,66,22,27,,
T,2023-10-04 16:54:23,-42.85806000,-63.99396167,2.00,134.512,12.988,53.596,64,22,27,,
T,2023-10-04 16:54:24,-42.85784833,-63.99337167,2.00,134.712,12.988,54.106,64,21,27,,
T,2023-10-04 16:54:25,-42.85763000,-63.99278667,2.00,135.013,12.987,53.707,63,21,27,,
T,2023-10-04 16:54:26,-42.85740500,-63.99221167,2.00,134.513,12.987,53.621,62,21,27,,
T,2023-10-04 16:54:27,-42.85717000,-63.99163667,2.00,133.613,12.987,53.792,60,21,27,,
T,2023-10-04 16:54:28,-42.85692833,-63.99107167,1.90,132.413,12.987,54.132,60,21,27,,
T,2023-10-04 16:54:29,-42.85667833,-63.99049667,2.00,130.913,12.987,54.552,60,21,27,,
T,2023-10-04 16:54:30,-42.85643000,-63.98991000,1.90,131.213,12.987,54.963,61,21,27,,
T,2023-10-04 16:54:31,-42.85618500,-63.98931500,2.00,131.713,12.987,54.991,62,21,27,,
T,2023-10-04 16:54:32,-42.85595333,-63.98871667,2.00,132.513,12.987,54.860,63,20,27,,
T,2023-10-04 16:54:33,-42.85572667,-63.98812167,2.00,131.313,12.987,55.241,65,22,27,,
T,2023-10-04 16:54:34,-42.85551833,-63.98751333,2.00,131.813,12.987,54.784,66,19,27,,
T,2023-10-04 16:54:35,-42.85531667,-63.98689833,2.10,133.013,12.987,55.055,67,21,27,,
T,2023-10-04 16:54:36,-42.85512333,-63.98627500,2.10,133.713,12.987,55.072,68,23,27,,
T,2023-10-04 16:54:37,-42.85494500,-63.98564833,2.10,134.713,12.987,54.363,69,19,27,,
T,2023-10-04 16:54:38,-42.85477667,-63.98503000,2.20,135.813,12.987,53.780,70,21,27,,
T,2023-10-04 16:54:39,-42.85460833,-63.98441167,2.20,137.214,12.986,53.968,70,21,27,,
T,2023-10-04 16:54:40,-42.85445333,-63.98379000,2.20,138.814,12.986,53.836,71,20,27,,
T,2023-10-04 16:54:41,-42.85430500,-63.98316167,2.20,140.514,12.986,53.635,73,20,27,,
T,2023-10-04 16:54:42,-42.85417000,-63.98253167,2.20,142.014,12.986,53.621,74,21,27,,
T,2023-10-04 16:54:43,-42.85404167,-63.98189833,2.20,142.715,12.985,53.464,75,20,27,,
T,2023-10-04 16:54:44,-42.85391833,-63.98127333,2.20,144.315,12.985,53.284,75,20,27,,
T,2023-10-04 16:54:45,-42.85380167,-63.98064500,2.20,145.715,12.985,52.762,76,20,27,,
T,2023-10-04 16:54:46,-42.85370000,-63.98001333,2.30,147.116,12.984,52.787,78,20,27,,
T,2023-10-04 16:54:47,-42.85360833,-63.97938000,2.30,148.716,12.984,52.790,79,20,27,,
T,2023-10-04 16:54:48,-42.85351667,-63.97874000,2.30,148.716,12.984,53.036,79,20,27,,
T,2023-10-04 16:54:49,-42.85343167,-63.97810167,2.30,147.917,12.983,52.805,80,20,27,,
T,2023-10-04 16:54:50,-42.85335167,-63.97745833,2.30,147.617,12.983,53.222,81,21,27,,
T,2023-10-04 16:54:51,-42.85328167,-63.97681500,2.30,148.217,12.983,53.026,82,19,27,,
T,2023-10-04 16:54:52,-42.85321333,-63.97617167,2.20,149.518,12.982,53.254,82,20,27,,
T,2023-10-04 16:54:53,-42.85314000,-63.97553833,2.20,150.018,12.982,52.771,82,22,27,,
T,2023-10-04 16:54:54,-42.85307167,-63.97491000,2.10,150.218,12.982,52.124,83,20,27,,
T,2023-10-04 16:54:55,-42.85302333,-63.97428167,2.10,152.719,12.981,51.737,84,20,27,,
T,2023-10-04 16:54:56,-42.85297667,-63.97365833,2.10,154.819,12.981,51.173,84,20,27,,
T,2023-10-04 16:54:57,-42.85292833,-63.97303833,2.10,155.720,12.980,51.200,84,19,27,,
T,2023-10-04 16:54:58,-42.85288167,-63.97241167,2.20,156.120,12.980,51.332,85,20,27,,
T,2023-10-04 16:54:59,-42.85283667,-63.97178500,2.20,155.521,12.979,51.479,85,20,27,,
T,2023-10-04 16:55:00,-42.85277333,-63.97116333,2.10,153.921,12.979,51.684,84,21,27,,
T,2023-10-04 16:55:01,-42.85272333,-63.97053000,2.20,153.021,12.979,51.917,84,20,27,,
T,2023-10-04 16:55:02,-42.85267000,-63.96989333,2.20,150.822,12.978,52.063,83,20,27,,
T,2023-10-04 16:55:03,-42.85263167,-63.96923500,2.20,148.222,12.978,52.642,82,20,27,,
T,2023-10-04 16:55:04,-42.85255500,-63.96858667,2.20,147.923,12.977,53.114,80,20,27,,
T,2023-10-04 16:55:05,-42.85246667,-63.96794833,2.10,147.723,12.977,52.939,78,20,27,,
T,2023-10-04 16:55:06,-42.85237167,-63.96731000,2.10,148.523,12.977,53.404,77,20,27,,
T,2023-10-04 16:55:07,-42.85225167,-63.96667167,2.10,149.224,12.976,53.379,75,20,27,,
T,2023-10-04 16:55:08,-42.85211667,-63.96603667,2.20,149.924,12.976,53.893,73,20,27,,
T,2023-10-04 16:55:09,-42.85196167,-63.96540000,2.10,150.024,12.976,54.216,71,19,27,,
T,2023-10-04 16:55:10,-42.85179833,-63.96477167,2.00,150.824,12.976,53.691,70,20,27,,
T,2023-10-04 16:55:11,-42.85162333,-63.96415333,2.00,150.425,12.975,53.726,69,20,27,,
T,2023-10-04 16:55:12,-42.85144500,-63.96353333,2.00,150.025,12.975,54.029,70,22,27,,
T,2023-10-04 16:55:13,-42.85127167,-63.96291000,2.00,149.825,12.975,54.539,70,20,27,,
T,2023-10-04 16:55:14,-42.85110167,-63.96228333,2.00,149.525,12.975,54.298,70,20,27,,
T,2023-10-04 16:55:15,-42.85093667,-63.96166000,2.00,150.125,12.975,54.418,71,21,27,,
T,2023-10-04 16:55:16,-42.85077667,-63.96103333,2.10,150.226,12.974,54.449,71,19,27,,
T,2023-10-04 16:55:17,-42.85062000,-63.96041000,2.10,149.926,12.974,53.737,71,20,27,,
T,2023-10-04 16:55:18,-42.85047500,-63.95978000,2.20,150.326,12.974,54.567,73,20,27,,
T,2023-10-04 16:55:19,-42.85035500,-63.95914500,2.20,152.026,12.974,54.476,75,18,27,,
T,2023-10-04 16:55:20,-42.85024333,-63.95850167,2.40,153.127,12.973,54.721,77,17,27,,
T,2023-10-04 16:55:21,-42.85013167,-63.95785000,2.50,154.627,12.973,54.586,77,16,27,,
T,2023-10-04 16:55:22,-42.85001833,-63.95719833,2.50,155.227,12.973,54.289,77,16,27,,
T,2023-10-04 16:55:23,-42.84991000,-63.95655000,2.60,156.428,12.972,54.302,76,17,27,,
T,2023-10-04 16:55:24,-42.84980167,-63.95590833,2.60,159.228,12.972,53.717,76,20,27,,
T,2023-10-04 16:55:25,-42.84968667,-63.95526667,2.50,160.328,12.972,54.042,75,18,27,,
T,2023-10-04 16:55:26,-42.84956167,-63.95463167,2.40,160.829,12.971,53.618,75,19,27,,
T,2023-10-04 16:55:27,-42.84941833,-63.95399833,2.40,161.029,12.971,53.775,74,20,27,,
T,2023-10-04 16:55:28,-42.84926667,-63.95337167,2.40,161.429,12.971,53.870,72,20,27,,
T,2023-10-04 16:55:29,-42.84911333,-63.95274167,2.40,161.229,12.971,53.905,71,18,27,,
T,2023-10-04 16:55:30,-42.84895500,-63.95212000,2.40,160.829,12.971,54.242,71,20,28,,
T,2023-10-04 16:55:31,-42.84878667,-63.95149667,2.50,160.530,12.970,54.147,70,20,27,,
T,2023-10-04 16:55:32,-42.84862333,-63.95087167,2.50,161.130,12.970,54.275,71,21,27,,
T,2023-10-04 16:55:33,-42.84846167,-63.95024667,2.40,160.730,12.970,54.006,71,20,27,,
T,2023-10-04 16:55:34,-42.84829833,-63.94961833,2.40,160.030,12.970,53.482,72,21,27,,
T,2023-10-04 16:55:35,-42.84814500,-63.94900000,2.40,159.431,12.969,52.634,73,20,27,,
T,2023-10-04 16:55:36,-42.84800667,-63.94837667,2.40,158.431,12.969,53.137,73,20,27,,
T,2023-10-04 16:55:37,-42.84787667,-63.94775000,2.40,159.331,12.969,53.113,74,20,27,,
T,2023-10-04 16:55:38,-42.84773667,-63.94709500,2.30,164.931,12.969,54.143,74,21,27,,
T,2023-10-04 16:55:39,-42.84759333,-63.94646000,2.20,169.632,12.968,53.767,74,17,27,,
T,2023-10-04 16:55:40,-42.84746000,-63.94583500,2.30,170.332,12.968,53.376,74,17,27,,
T,2023-10-04 16:55:41,-42.84731000,-63.94522000,2.20,169.432,12.968,53.187,74,17,27,,
T,2023-10-04 16:55:42,-42.84718500,-63.94459500,2.30,170.232,12.968,53.679,76,18,27,,
T,2023-10-04 16:55:43,-42.84706167,-63.94395833,2.20,173.333,12.967,53.216,76,16,27,,
T,2023-10-04 16:55:44,-42.84694667,-63.94332333,2.30,174.833,12.967,53.253,76,17,27,,
T,2023-10-04 16:55:45,-42.84683500,-63.94269000,2.30,176.333,12.967,53.069,77,19,27,,
T,2023-10-04 16:55:46,-42.84672667,-63.94205667,2.30,177.534,12.966,52.981,77,20,27,,
T,2023-10-04 16:55:47,-42.84662333,-63.94142167,2.30,179.734,12.966,52.435,76,20,27,,
T,2023-10-04 16:55:48,-42.84651833,-63.94078667,2.20,180.634,12.966,52.431,77,18,27,,
T,2023-10-04 16:55:49,-42.84641667,-63.94015500,2.20,180.335,12.965,52.634,78,18,27,,
T,2023-10-04 16:55:50,-42.84632000,-63.93952333,2.30,180.435,12.965,52.870,78,19,27,,
T,2023-10-04 16:55:51,-42.84623000,-63.93890167,2.30,179.435,12.965,52.340,79,19,27,,
T,2023-10-04 16:55:52,-42.84614833,-63.93827167,2.30,179.536,12.964,52.332,80,19,27,,
T,2023-10-04 16:55:53,-42.84607000,-63.93764500,2.40,178.436,12.964,51.950,81,18,27,,
T,2023-10-04 16:55:54,-42.84600000,-63.93701500,2.40,177.236,12.964,52.160,81,20,27,,
T,2023-10-04 16:55:55,-42.84593667,-63.93637667,2.40,176.237,12.963,52.666,83,20,27,,
T,2023-10-04 16:55:56,-42.84588333,-63.93574333,2.50,174.037,12.963,52.798,84,18,27,,
T,2023-10-04 16:55:57,-42.84582833,-63.93509833,2.50,171.138,12.962,52.883,84,19,27,,
T,2023-10-04 16:55:58,-42.84579833,-63.93444167,2.30,171.238,12.962,52.872,86,19,27,,
T,2023-10-04 16:55:59,-42.84576667,-63.93379500,2.30,169.739,12.961,53.102,87,18,27,,
T,2023-10-04 16:56:00,-42.84575167,-63.93313833,2.40,168.139,12.961,53.096,88,18,27,,
